"H2O_avg","H2O_filteravg","H2O_sdev","D_avg","D_sdev","D_adj","O18_avg","O18_sdev","O18_adj","Voltage_avg","Voltage_sdev","P_avg","P_sdev","T_avg","T_sdev","RD0_avg","RD1_avg","Time_avg","new.col"
5146.34607973422,5146.34607973422,7.0899532142524,0.000137310388704319,2.20971231322049e-07,-2.50320061334001,0.00197419684385382,8.9493929339953e-07,0.0528298522797732,1.2,0,78.7371219269103,0.000235763174901806,45.4374106312292,0.000359657151866293,13.3324950166113,15.3353415282392,1467452253.08306,"June 27 - July 2"
4641.40651162791,4641.40651162791,8.95336667353113,0.000137481222591362,2.33637711613364e-07,-1.40811159383246,0.00197238627906977,1.00076709338076e-06,-0.85019497767204,1.4,0,78.7369514950166,0.000243117442418675,45.438684717608,0.00031670017891125,13.4090598006645,15.3286681063123,1467452853.18937,"June 27 - July 2"
4201.70378737542,4201.70378737542,6.88082128876875,0.000137449053156146,2.73809502814771e-07,-1.61432592213986,0.00197208013289037,1.11699715709037e-06,-1.00288633896967,1.6,0,78.7371255813953,0.000253462839194481,45.4378119601329,0.000325150957359676,13.4736694352159,15.3213926910299,1467453453.299,"June 27 - July 2"
3825.53568106312,3825.53568106312,4.7688467457664,0.000138096803986711,3.04133498293189e-07,2.537922991737,0.00197390813953488,1.12433470422816e-06,-0.0911623267412432,1.8,0,78.7368920265781,0.000263570760816869,45.4360956810631,0.000642143248250304,13.5336122923588,15.327688372093,1467454053.41196,"June 27 - July 2"
3493.71867109635,3493.71867109635,6.08977833981898,0.00013850850166113,3.25734550665464e-07,5.17701064826655,0.00197608292358804,1.35206931188521e-06,0.993517999022524,2,0,78.7369279069767,0.000233848821501484,45.4371843853821,0.000665223299090058,13.5897491694352,15.3351242524917,1467454653.51495,"June 27 - July 2"
3201.01013289037,3201.01013289037,4.36539765072416,0.000138842166112957,3.7464858954471e-07,7.31588533946675,0.00197853990033223,1.42210864213435e-06,2.21894280909037,2.2,0,78.7370554817276,0.000235962250860848,45.4364850498339,0.000310712751870112,13.6395877076412,15.3378657807309,1467455253.61794,"June 27 - July 2"
2938.24159468439,2938.24159468439,4.02116966174085,0.000139107794019934,3.73653659731557e-07,9.01862833290754,0.00198190362126246,1.47267981677837e-06,3.89660910845812,2.4,0,78.7369724252492,0.000243318238582204,45.4363707641196,0.000339031582857524,13.6906222591362,15.3346993355482,1467455853.72093,"June 27 - July 2"
2673.25657807309,2673.25657807309,4.75877007058732,0.000139753099667774,4.33364130995198e-07,13.1552029985519,0.00198273322259136,1.62474323518761e-06,4.3103753572879,2.6,0,78.7369621262458,0.000237965257986549,45.4371930232558,0.000716229359998354,13.7486073089701,15.3466099667774,1467456453.82392,"June 27 - July 2"
2425.45126245847,2425.45126245847,4.82457359783079,0.000140674149501661,4.45010719992321e-07,19.059368600392,0.00198125485049834,1.79527724717978e-06,3.5730326675008,2.8,0,78.7368199335548,0.000235657934805277,45.4364156146179,0.0012656969243541,13.7964568106312,15.3453657807309,1467457052.99668,"June 27 - July 2"
9280.85086378737,9280.85086378737,10.4748340281863,0.000139141358803987,1.45920220773423e-07,9.23378720504302,0.00197027375415282,7.31631186248247e-07,-1.90382336517505,0.2,0,78.7372126245847,0.000248408444421622,45.4372581395349,0.000539915296256615,12.7560435215947,15.4814528239203,1467459434.58472,"June 27 - July 2"
8134.75063122924,8134.75063122924,13.5985334233838,0.000138539049833887,1.56514517457558e-07,5.37283226850674,0.00197530425249169,7.61382857723653e-07,0.605153362441235,0.4,0,78.7371332225914,0.000244047632551949,45.4380637873754,0.000520881568087606,12.9059604651163,15.3900289036545,1467460034.69103,"June 27 - July 2"
7187.1480730897,7187.1480730897,12.191270986843,0.000137772970099668,1.876038444071e-07,0.462064741460246,0.00197950053156146,6.62852208138351e-07,2.69806062915816,0.6,0,78.7369704318937,0.000244587025096794,45.4371096345515,0.000507155662496487,13.0397794019934,15.3647126245847,1467460634.79402,"June 27 - July 2"
6439.37471760797,6439.37471760797,8.18570992665405,0.000137368840531561,1.88354597727398e-07,-2.12850941306743,0.00197943252491694,8.02740890248557e-07,2.66414210321379,0.8,0,78.7369215946844,0.00022912612648496,45.4388737541528,0.000463402840616329,13.1422445182724,15.3559132890365,1467461234.90365,"June 27 - July 2"
5757.43335548173,5757.43335548173,10.6572660520047,0.000137194209302326,2.20407152137082e-07,-3.24794036970765,0.00197853893687708,8.49933840171604e-07,2.21846228283131,1,0,78.7369312292359,0.000239905850857262,45.4386093023256,0.00033193349478627,13.2401169435216,15.3441880398671,1467461834.06977,"June 27 - July 2"
5185.64043189369,5185.64043189369,8.63814529550065,0.00013733119269103,2.1960779300016e-07,-2.36984172416716,0.00197724534883721,9.19269072637057e-07,1.57328121556592,1.2,0,78.7369063122924,0.000241922898491941,45.4385524916944,0.000412191829246284,13.3250853820598,15.3380166112957,1467462434.1794,"June 27 - July 2"
4677.05863787375,4677.05863787375,8.47762414467798,0.000137461102990033,2.66415989305629e-07,-1.53708339722292,0.00197490853820598,1.08393966131365e-06,0.40778962891796,1.4,0,78.7370395348837,0.00023294874174101,45.4393860465116,0.000643224676529208,13.4019734219269,15.3257202657807,1467463034.28904,"June 27 - July 2"
4235.90049833887,4235.90049833887,6.93016349620729,0.000137531790697674,2.67619504856887e-07,-1.08395706618956,0.0019747353820598,1.13057106670792e-06,0.321427461247253,1.6,0,78.7370312292359,0.000257205787795298,45.4375737541528,0.000755430689093587,13.4653594684385,15.3283980066445,1467463634.3887,"June 27 - July 2"
3851.29069767442,3851.29069767442,6.65863303125808,0.000138055574750831,3.27693350395896e-07,2.27363301814464,0.00197576953488372,1.22722605209706e-06,0.837214405846074,1.8,0,78.7368156146179,0.000240254110583156,45.4380764119601,0.000939401449358784,13.5281322259136,15.3289063122924,1467464234.49834,"June 27 - July 2"
3512.95046511628,3512.95046511628,5.07682280397353,0.000138437747508306,3.3999718043258e-07,4.72345838657475,0.00197794734219269,1.33202586780957e-06,1.92340258987102,2,0,78.7369142857143,0.000238806556501834,45.4389139534884,0.000758466424984941,13.5848318936877,15.3280239202658,1467464834.60797,"June 27 - July 2"
3219.23119601329,3219.23119601329,5.73598610221327,0.000138734548172757,3.65499532838256e-07,6.62602674844551,0.00198001621262458,1.41922100979379e-06,2.95525816687536,2.2,0,78.736880730897,0.000231432057722741,45.4379508305648,0.000310764071061003,13.6354830564784,15.3307797342193,1467465434.70764,"June 27 - July 2"
2954.54315614618,2954.54315614618,3.47324704067203,0.000139019986710963,3.66760730117261e-07,8.45576096771445,0.00198320362126246,1.49835993987195e-06,4.54498816082724,2.4,0,78.7368212624585,0.000239471085698414,45.4360043189369,0.000615370851281512,13.6873980066445,15.3431083056478,1467466034.83721,"June 27 - July 2"
2681.30013289037,2681.30013289037,4.83736705060525,0.000139772159468439,4.72965588408273e-07,13.2773812079394,0.00198441953488372,1.6547667860696e-06,5.15142886968638,2.6,0,78.7368205980066,0.000228562845907139,45.4362574750831,0.000669715564159439,13.7451644518272,15.3498126245847,1467466634.00332,"June 27 - July 2"
2430.94431893688,2430.94431893688,5.17730051454811,0.000140689225913621,5.21928534820218e-07,19.1560122668031,0.00198308435215947,1.81148152872273e-06,4.48550232392464,2.8,0,78.7367890365448,0.000231472248862276,45.4370362126246,0.000693722524721966,13.7950877076412,15.3387441860465,1467467234.11628,"June 27 - July 2"
9254.47222591362,9254.47222591362,13.7199165216894,0.000139136162790698,1.47042885164564e-07,9.20047942754935,0.00197052009966777,6.51171500732754e-07,-1.7809577716837,0.2,0,78.7371408637874,0.000258633430522245,45.4368162790698,0.000458003757473805,12.761434551495,15.4457006644518,1467469615.72093,"June 27 - July 2"
8112.37747508306,8112.37747508306,16.2384746698557,0.000138520249169435,1.74021227750069e-07,5.25231518868735,0.00197500916943522,7.19536175506602e-07,0.457979768187696,0.4,0,78.7371325581395,0.000237352973666348,45.4363820598007,0.000865030101448867,12.9110259136213,15.3826049833887,1467470215.82392,"June 27 - July 2"
7156.70219269103,7156.70219269103,11.2453877290238,0.00013772184717608,1.83608196713361e-07,0.134353692818923,0.00197872169435216,7.53710899218869e-07,2.3096131432219,0.6,0,78.7370544850498,0.000232711876094913,45.4378774086379,0.000946724843407758,13.0466431893688,15.3845840531561,1467470814.99668,"June 27 - July 2"
6398.95372093023,6398.95372093023,9.37076966468218,0.000137364893687708,1.94673372584325e-07,-2.15380969418172,0.00197850053156146,8.14905955617302e-07,2.19930751195111,0.8,0,78.7370252491694,0.00024418644729156,45.4373372093023,0.000289501040954083,13.1495784053156,15.3566358803987,1467471415.10631,"June 27 - July 2"
5704.83694352159,5704.83694352159,7.26631350549458,0.000137211016611296,2.0857496587513e-07,-3.14020120964298,0.00197750588039867,8.64258625825913e-07,1.70322214397575,1,0,78.7369475083056,0.000237561439275017,45.4382661129568,0.0011510203475755,13.2492940199336,15.3462993355482,1467472013.78073,"June 27 - July 2"
5142.42305647841,5142.42305647841,8.09195468516718,0.000137358671096346,2.37940751998884e-07,-2.19369810034923,0.00197573777408638,9.26540174768249e-07,0.821373609166579,1.2,0,78.7370083056478,0.000230284142458578,45.438653820598,0.00106575185716026,13.3343687707641,15.3338524916944,1467472615.83056,"June 27 - July 2"
4638.3761461794,4638.3761461794,8.79559452786226,0.000137485003322259,2.64811196872274e-07,-1.38387613936452,0.00197377558139535,1.08851860075336e-06,-0.157276112045449,1.4,0,78.7368179401993,0.000253002786041783,45.4382601328904,0.000605974682321519,13.4096146179402,15.3259172757475,1467473215,"June 27 - July 2"
4203.16468438538,4203.16468438538,6.97656250002262,0.000137490338870432,2.8123855493878e-07,-1.3496739074878,0.00197364352159468,1.12994729539278e-06,-0.223141349284517,1.6,0,78.7368342192691,0.000224629632418823,45.4366710963455,0.000427701368581431,13.4739415282392,15.3280953488372,1467473815.10963,"June 27 - July 2"
3822.61059800664,3822.61059800664,6.48577049968077,0.000138089139534884,3.08927964308483e-07,2.48879189028029,0.00197547734219269,1.15125739049984e-06,0.691482390369735,1.8,0,78.7367697674419,0.000256481862392205,45.4361860465116,0.000379127926294445,13.5343617940199,15.3233887043189,1467474415.22924,"June 27 - July 2"
3492.82647840532,3492.82647840532,4.47200472089406,0.000138460734219269,3.20869354190255e-07,4.87080909787889,0.00197747049833887,1.25306613984681e-06,1.68557523135695,2,0,78.7367495016611,0.000246930659964304,45.4356687707641,0.000348551503524552,13.5905299003322,15.3308209302326,1467475015.33223,"June 27 - July 2"
3198.85495016611,3198.85495016611,5.48749284714871,0.000138878338870432,3.56812216883596e-07,7.54776198994814,0.00197962916943522,1.26356650314207e-06,2.7622191696839,2.2,0,78.736861461794,0.000211447052557681,45.4357342192691,0.00036165149674012,13.6390794019934,15.3393554817276,1467475615.43854,"June 27 - July 2"
2932.81415282392,2932.81415282392,4.99948674331345,0.000139123142857143,4.05463861345426e-07,9.11701831501844,0.00198273554817276,1.40785135881065e-06,4.31153524825818,2.4,0,78.7367973421927,0.000231789227202276,45.4361541528239,0.000492230667371062,13.6922621262458,15.3412504983389,1467476215.53821,"June 27 - July 2"
2668.85940199336,2668.85940199336,4.84364783070185,0.000139849063122924,4.36037627583769e-07,13.7703533520743,0.00198389405315615,1.54133238373981e-06,4.88934322002311,2.6,0,78.7367176079734,0.000253749730645235,45.438123255814,0.000523058981066495,13.7489800664452,15.3389568106312,1467476815.6412,"June 27 - July 2"
2418.50279069767,2418.50279069767,3.61703739535271,0.00014078,4.7115958372226e-07,19.7378974358974,0.00198230933554817,1.73038036965829e-06,4.09896037315365,2.8,0,78.7367707641196,0.000236662377325405,45.4371279069767,0.000263474106225166,13.7993744186047,15.3418401993355,1467477415.74751,"June 27 - July 2"
9238.6753820598,9238.6753820598,8.98722224068954,0.000139144219269103,1.60599019592682e-07,9.25212351989104,0.00197075524916944,6.71573541051896e-07,-1.66367622472041,0.2,0,78.7369607973422,0.000243429720438339,45.4373990033223,0.000718400308548122,12.7640936877076,15.4416581395349,1467479796.40532,"June 27 - July 2"
8107.7207641196,8107.7207641196,15.163123504548,0.000138530318936877,1.67624991991647e-07,5.31686497998141,0.00197495823920266,7.64266896612702e-07,0.432578155939207,0.4,0,78.7370790697674,0.000247104158435273,45.4359262458472,0.000331474774341513,12.9113239202658,15.4536222591362,1467480396.51163,"June 27 - July 2"
7150.98534883721,7150.98534883721,16.9972554733965,0.000137811940199336,1.88202222122801e-07,0.711873072663793,0.00197861637873754,7.97871653889111e-07,2.25708665214059,0.6,0,78.7371199335548,0.000243860606843656,45.4365099667774,0.000515655245513849,13.0406794019934,15.3933182724252,1467480996.6113,"June 27 - July 2"
6367.99857142857,6367.99857142857,12.9683359361323,0.000137388993355482,1.95656757160006e-07,-1.99932464434783,0.00197857325581395,8.48898520245173e-07,2.23557895957784,0.8,0,78.7369405315615,0.000233990847043285,45.4370186046512,0.00037936707796621,13.1550146179402,15.3513265780731,1467481596.71429,"June 27 - July 2"
5685.82292358804,5685.82292358804,10.6576033308373,0.000137241458471761,2.21803116381e-07,-2.94506107845636,0.0019775938538206,8.98250391164418e-07,1.74709916239321,1,0,78.7368700996678,0.000244750873406025,45.4368431893688,0.000613456160362663,13.2520222591362,15.3446119601329,1467482196.8206,"June 27 - July 2"
5127.46966777409,5127.46966777409,10.0771274291135,0.000137334312292359,2.59995427168237e-07,-2.34984427975122,0.00197594302325581,9.09245014352047e-07,0.923742272226513,1.2,0,78.7368102990033,0.000254283785625261,45.4359212624585,0.000651367587633336,13.3371352159468,15.3364624584718,1467482795.99003,"June 27 - July 2"
